route_id,segment_index,edge_id,start_node,end_node,road_type,direction,mode,segment_geometry,representative_latitude,representative_longitude,segment_duration_seconds,entry_elapsed_seconds,cumulative_elapsed_seconds,entry_timestamp,target_arrival_timestamp,estimated_arrival_timestamp
walking-3,15,289494377:7:r,2930534054,5772254959,residential,reverse,walking,"[[10.7814678, 106.6659784], [10.7816144, 106.6661531]]",10.7815411,106.66606575,18.07020624647736,609.813744905606,627.8839511520833,2026-08-20T08:10:09.813744906+07:00,2026-08-20T08:10:18.848848029+07:00,2026-08-20T08:10:27.883951152+07:00
walking-3,16,289494377:6:r,5772254959,5772452208,residential,reverse,walking,"[[10.7816144, 106.6661531], [10.7816538, 106.6662]]",10.781634100000002,106.66617655,4.853405452161755,627.8839511520833,632.7373566042451,2026-08-20T08:10:27.883951152+07:00,2026-08-20T08:10:30.310653878+07:00,2026-08-20T08:10:32.737356604+07:00
walking-3,17,289494377:5:r,5772452208,2930534057,residential,reverse,walking,"[[10.7816538, 106.6662], [10.7817639, 106.6663312]]",10.781708850000001,106.6662656,13.570915259319548,632.7373566042451,646.3082718635646,2026-08-20T08:10:32.737356604+07:00,2026-08-20T08:10:39.522814234+07:00,2026-08-20T08:10:46.308271864+07:00
walking-3,18,289494377:4:r,2930534057,13174777970,residential,reverse,walking,"[[10.7817639, 106.6663312], [10.7817693, 106.6663406]]",10.781766600000001,106.6663359,0.8564144222165885,646.3082718635646,647.1646862857813,2026-08-20T08:10:46.308271864+07:00,2026-08-20T08:10:46.736479075+07:00,2026-08-20T08:10:47.164686286+07:00
walking-3,19,289494377:3:r,13174777970,13174777972,residential,reverse,walking,"[[10.7817693, 106.6663406], [10.7817702, 106.6663515]]",10.78176975,106.66634605,0.8602766362044205,647.1646862857813,648.0249629219857,2026-08-20T08:10:47.164686286+07:00,2026-08-20T08:10:47.594824604+07:00,2026-08-20T08:10:48.024962922+07:00
walking-3,20,289494377:2:r,13174777972,13174777971,residential,reverse,walking,"[[10.7817702, 106.6663515], [10.7817664, 106.6663618]]",10.7817683,106.66635665000001,0.8653102680407531,648.0249629219857,648.8902731900264,2026-08-20T08:10:48.024962922+07:00,2026-08-20T08:10:48.457618056+07:00,2026-08-20T08:10:48.890273190+07:00
walking-3,21,289494377:1:r,13174777971,5772254960,residential,reverse,walking,"[[10.7817664, 106.6663618], [10.7817586, 106.6663696]]",10.7817625,106.6663657,0.8753758019212898,648.8902731900264,649.7656489919477,2026-08-20T08:10:48.890273190+07:00,2026-08-20T08:10:49.327961091+07:00,2026-08-20T08:10:49.765648992+07:00
walking-3,22,289494377:0:r,5772254960,2930534062,residential,reverse,walking,"[[10.7817586, 106.6663696], [10.7815428, 106.6665411]]",10.7816507,106.66645535,21.91853549655546,649.7656489919477,671.6841844885032,2026-08-20T08:10:49.765648992+07:00,2026-08-20T08:11:00.724916740+07:00,2026-08-20T08:11:11.684184489+07:00
walking-3,23,694637565:0:f,2930534062,4120155315,residential,forward,walking,"[[10.7815428, 106.6665411], [10.781474, 106.6665947]]",10.7815084,106.6665679,6.936150109063491,671.6841844885032,678.6203345975667,2026-08-20T08:11:11.684184489+07:00,2026-08-20T08:11:15.152259543+07:00,2026-08-20T08:11:18.620334598+07:00
walking-3,24,410150107:0:f,4120155315,5074798763,residential,forward,walking,"[[10.781474, 106.6665947], [10.781708, 106.6668532]]",10.781590999999999,106.66672395,27.645781520675644,678.6203345975667,706.2661161182424,2026-08-20T08:11:18.620334598+07:00,2026-08-20T08:11:32.443225358+07:00,2026-08-20T08:11:46.266116118+07:00
walking-3,25,520723263:0:f,5074798763,4120155316,residential,forward,walking,"[[10.781708, 106.6668532], [10.7817826, 106.6669348]]",10.7817453,106.66689400000001,8.766787040109001,706.2661161182424,715.0329031583514,2026-08-20T08:11:46.266116118+07:00,2026-08-20T08:11:50.649509638+07:00,2026-08-20T08:11:55.032903158+07:00
walking-3,26,520723263:1:f,4120155316,4120155317,residential,forward,walking,"[[10.7817826, 106.6669348], [10.7818855, 106.6670827]]",10.78183405,106.66700875000001,14.253757154967932,715.0329031583514,729.2866603133193,2026-08-20T08:11:55.032903158+07:00,2026-08-20T08:12:02.159781736+07:00,2026-08-20T08:12:09.286660313+07:00
walking-3,27,520723263:2:f,4120155317,4120155318,residential,forward,walking,"[[10.7818855, 106.6670827], [10.7818644, 106.6671751]]",10.781874949999999,106.6671289,7.460753130743864,729.2866603133193,736.7474134440632,2026-08-20T08:12:09.286660313+07:00,2026-08-20T08:12:13.017036879+07:00,2026-08-20T08:12:16.747413444+07:00
walking-3,28,520723263:3:f,4120155318,5074798794,residential,forward,walking,"[[10.7818644, 106.6671751], [10.7817621, 106.6672668]]",10.781813249999999,106.66722095,10.912892630563881,736.7474134440632,747.6603060746271,2026-08-20T08:12:16.747413444+07:00,2026-08-20T08:12:22.203859759+07:00,2026-08-20T08:12:27.660306075+07:00
walking-3,29,520723263:4:f,5074798794,4120155319,residential,forward,walking,"[[10.7817621, 106.6672668], [10.7814073, 106.6675849]]",10.7815847,106.66742585,37.85172910894005,747.6603060746271,785.5120351835671,2026-08-20T08:12:27.660306075+07:00,2026-08-20T08:12:46.586170629+07:00,2026-08-20T08:13:05.512035184+07:00
walking-3,30,520723263:5:f,4120155319,5074798792,residential,forward,walking,"[[10.7814073, 106.6675849], [10.7813718, 106.6676167]]",10.78138955,106.6676008,3.7858561431603572,785.5120351835671,789.2978913267275,2026-08-20T08:13:05.512035184+07:00,2026-08-20T08:13:07.404963255+07:00,2026-08-20T08:13:09.297891327+07:00
walking-3,31,520723263:6:f,5074798792,4120155276,residential,forward,walking,"[[10.7813718, 106.6676167], [10.7810966, 106.6678628]]",10.7812342,106.66773975,29.326725459023578,789.2978913267275,818.6246167857511,2026-08-20T08:13:09.297891327+07:00,2026-08-20T08:13:23.961254056+07:00,2026-08-20T08:13:38.624616786+07:00
walking-3,32,410150095:5:f,4120155276,5074798790,residential,forward,walking,"[[10.7810966, 106.6678628], [10.7810635, 106.6679227]]",10.78108005,106.66789275,5.405162770737246,818.6246167857511,824.0297795564883,2026-08-20T08:13:38.624616786+07:00,2026-08-20T08:13:41.327198171+07:00,2026-08-20T08:13:44.029779556+07:00
walking-3,33,410150095:6:f,5074798790,5074798789,residential,forward,walking,"[[10.7810635, 106.6679227], [10.780941, 106.668144]]",10.78100225,106.66803335,19.977668831805644,824.0297795564883,844.0074483882939,2026-08-20T08:13:44.029779556+07:00,2026-08-20T08:13:54.018613972+07:00,2026-08-20T08:14:04.007448388+07:00
walking-3,34,410150095:7:f,5074798789,4120155272,residential,forward,walking,"[[10.780941, 106.668144], [10.7808012, 106.6683849]]",10.7808711,106.66826445000001,22.005173165028964,844.0074483882939,866.0126215533229,2026-08-20T08:14:04.007448388+07:00,2026-08-20T08:14:15.010034971+07:00,2026-08-20T08:14:26.012621553+07:00
walking-3,35,410150095:0:r,4120155272,4120155271,residential,reverse,walking,"[[10.7808012, 106.6683849], [10.7809462, 106.6685844]]",10.7808737,106.66848465000001,19.517793840779778,866.0126215533229,885.5304153941026,2026-08-20T08:14:26.012621553+07:00,2026-08-20T08:14:35.771518474+07:00,2026-08-20T08:14:45.530415394+07:00
walking-3,36,410149784:2:f,4120155271,4120151676,residential,forward,walking,"[[10.7809462, 106.6685844], [10.7809995, 106.6685458]]",10.780972850000001,106.6685651,5.236906790955216,885.5304153941026,890.7673221850579,2026-08-20T08:14:45.530415394+07:00,2026-08-20T08:14:48.148868790+07:00,2026-08-20T08:14:50.767322185+07:00
walking-3,37,520723272:0:f,4120151676,11027293161,service,forward,walking,"[[10.7809995, 106.6685458], [10.7811651, 106.6687645]]",10.781082300000001,106.66865515,21.716828864565343,890.7673221850579,912.4841510496233,2026-08-20T08:14:50.767322185+07:00,2026-08-20T08:15:01.625736617+07:00,2026-08-20T08:15:12.484151050+07:00
walking-3,38,520723272:1:f,11027293161,11027293160,service,forward,walking,"[[10.7811651, 106.6687645], [10.7812309, 106.6688514]]",10.781198,106.66880795,8.62909545233147,912.4841510496233,921.1132465019548,2026-08-20T08:15:12.484151050+07:00,2026-08-20T08:15:16.798698776+07:00,2026-08-20T08:15:21.113246502+07:00
walking-3,39,520723272:2:f,11027293160,4120151677,service,forward,walking,"[[10.7812309, 106.6688514], [10.7812673, 106.6688995]]",10.7812491,106.66887545,4.775264770218095,921.1132465019548,925.8885112721729,2026-08-20T08:15:21.113246502+07:00,2026-08-20T08:15:23.500878887+07:00,2026-08-20T08:15:25.888511272+07:00
walking-3,40,32588527:8:f,4120151677,13441558875,residential,forward,walking,"[[10.7812673, 106.6688995], [10.7809111, 106.6694011]]",10.7810892,106.6691503,48.677636390951605,925.8885112721729,974.5661476631245,2026-08-20T08:15:25.888511272+07:00,2026-08-20T08:15:50.227329468+07:00,2026-08-20T08:16:14.566147663+07:00
walking-3,41,32588527:9:f,13441558875,366464770,residential,forward,walking,"[[10.7809111, 106.6694011], [10.7808899, 106.6694309]]",10.780900500000001,106.669416,2.89372678445501,974.5661476631245,977.4598744475795,2026-08-20T08:16:14.566147663+07:00,2026-08-20T08:16:16.013011055+07:00,2026-08-20T08:16:17.459874448+07:00
walking-3,42,716044137:12:r,366464770,13441558874,secondary,reverse,walking,"[[10.7808899, 106.6694309], [10.7809051, 106.6694517]]",10.7808975,106.66944129999999,2.03885914762541,977.4598744475795,979.498733595205,2026-08-20T08:16:17.459874448+07:00,2026-08-20T08:16:18.479304021+07:00,2026-08-20T08:16:19.498733595+07:00
walking-3,43,716044137:11:r,13441558874,366434727,secondary,reverse,walking,"[[10.7809051, 106.6694517], [10.7811107, 106.669732]]",10.781007899999999,106.66959184999999,27.51219888450912,979.498733595205,1007.010932479714,2026-08-20T08:16:19.498733595+07:00,2026-08-20T08:16:33.254833036+07:00,2026-08-20T08:16:47.010932480+07:00
walking-3,44,716044137:10:r,366434727,3718387279,secondary,reverse,walking,"[[10.7811107, 106.669732], [10.7811663, 106.6698044]]",10.7811385,106.6697682,7.2275162089596074,1007.010932479714,1014.2384486886737,2026-08-20T08:16:47.010932480+07:00,2026-08-20T08:16:50.624690584+07:00,2026-08-20T08:16:54.238448689+07:00
walking-3,45,716044137:9:r,3718387279,3718387319,secondary,reverse,walking,"[[10.7811663, 106.6698044], [10.7816116, 106.6703849]]",10.78138895,106.67009465000001,57.92531156076102,1014.2384486886737,1072.1637602494347,2026-08-20T08:16:54.238448689+07:00,2026-08-20T08:17:23.201104469+07:00,2026-08-20T08:17:52.163760249+07:00
walking-3,46,716044137:8:r,3718387319,5063701425,secondary,reverse,walking,"[[10.7816116, 106.6703849], [10.7818565, 106.6707042]]",10.78173405,106.67054455,31.859709290272065,1072.1637602494347,1104.0234695397069,2026-08-20T08:17:52.163760249+07:00,2026-08-20T08:18:08.093614895+07:00,2026-08-20T08:18:24.023469540+07:00
walking-3,47,716044137:7:r,5063701425,5063701430,secondary,reverse,walking,"[[10.7818565, 106.6707042], [10.7821688, 106.6711112]]",10.78201265,106.6709077,40.61702961073166,1104.0234695397069,1144.6404991504385,2026-08-20T08:18:24.023469540+07:00,2026-08-20T08:18:44.331984345+07:00,2026-08-20T08:19:04.640499150+07:00
walking-3,48,716044137:6:r,5063701430,3718387308,secondary,reverse,walking,"[[10.7821688, 106.6711112], [10.7822208, 106.671179]]",10.7821948,106.67114509999999,6.764972400637592,1144.6404991504385,1151.405471551076,2026-08-20T08:19:04.640499150+07:00,2026-08-20T08:19:08.022985351+07:00,2026-08-20T08:19:11.405471551+07:00
walking-3,49,716044137:5:r,3718387308,5063701421,secondary,reverse,walking,"[[10.7822208, 106.671179], [10.782292, 106.6712731]]",10.7822564,106.67122605,9.341498243507912,1151.405471551076,1160.746969794584,2026-08-20T08:19:11.405471551+07:00,2026-08-20T08:19:16.076220673+07:00,2026-08-20T08:19:20.746969795+07:00
walking-3,50,716044137:4:r,5063701421,13540705422,secondary,reverse,walking,"[[10.782292, 106.6712731], [10.7823458, 106.6713442]]",10.7823189,106.67130864999999,7.058375565838252,1160.746969794584,1167.8053453604223,2026-08-20T08:19:20.746969795+07:00,2026-08-20T08:19:24.276157578+07:00,2026-08-20T08:19:27.805345360+07:00
walking-3,51,716044137:3:r,13540705422,13540705424,secondary,reverse,walking,"[[10.7823458, 106.6713442], [10.7824965, 106.6715399]]",10.782421150000001,106.67144205,19.556489624045543,1167.8053453604223,1187.3618349844678,2026-08-20T08:19:27.805345360+07:00,2026-08-20T08:19:37.583590172+07:00,2026-08-20T08:19:47.361834984+07:00
walking-3,52,716044137:2:r,13540705424,5074798961,secondary,reverse,walking,"[[10.7824965, 106.6715399], [10.7825682, 106.6716378]]",10.78253235,106.67158885,9.603868227829262,1187.3618349844678,1196.965703212297,2026-08-20T08:19:47.361834984+07:00,2026-08-20T08:19:52.163769098+07:00,2026-08-20T08:19:56.965703212+07:00
walking-3,53,716044137:1:r,5074798961,5063701411,secondary,reverse,walking,"[[10.7825682, 106.6716378], [10.7825973, 106.6716762]]",10.78258275,106.671657,3.814240604446116,1196.965703212297,1200.779943816743,2026-08-20T08:19:56.965703212+07:00,2026-08-20T08:19:58.872823515+07:00,2026-08-20T08:20:00.779943817+07:00
walking-3,54,716044137:0:r,5063701411,4875861250,secondary,reverse,walking,"[[10.7825973, 106.6716762], [10.7829178, 106.6720996]]",10.78275755,106.6718879,42.038469107322456,1200.779943816743,1242.8184129240656,2026-08-20T08:20:00.779943817+07:00,2026-08-20T08:20:21.799178370+07:00,2026-08-20T08:20:42.818412924+07:00
walking-3,55,495852561:4:r,4875861250,11395678546,primary,reverse,walking,"[[10.7829178, 106.6720996], [10.7827408, 106.6724336]]",10.7828293,106.6722666,29.846595624398258,1242.8184129240656,1272.665008548464,2026-08-20T08:20:42.818412924+07:00,2026-08-20T08:20:57.741710736+07:00,2026-08-20T08:21:12.665008548+07:00
walking-3,56,495852561:3:r,11395678546,5063701408,primary,reverse,walking,"[[10.7827408, 106.6724336], [10.7827246, 106.6724641]]",10.7827327,106.67244885,2.7269142096456354,1272.665008548464,1275.3919227581096,2026-08-20T08:21:12.665008548+07:00,2026-08-20T08:21:14.028465653+07:00,2026-08-20T08:21:15.391922758+07:00
walking-3,57,495852561:2:r,5063701408,411918284,primary,reverse,walking,"[[10.7827246, 106.6724641], [10.7825681, 106.6727592]]",10.78264635,106.67261165,26.37482266197882,1275.3919227581096,1301.7667454200885,2026-08-20T08:21:15.391922758+07:00,2026-08-20T08:21:28.579334089+07:00,2026-08-20T08:21:41.766745420+07:00
walking-3,58,495852561:1:r,411918284,5063701402,primary,reverse,walking,"[[10.7825681, 106.6727592], [10.782487, 106.6729096]]",10.782527550000001,106.6728344,13.493375829992404,1301.7667454200885,1315.2601212500808,2026-08-20T08:21:41.766745420+07:00,2026-08-20T08:21:48.513433335+07:00,2026-08-20T08:21:55.260121250+07:00
walking-3,59,495852561:0:r,5063701402,11771724356,primary,reverse,walking,"[[10.782487, 106.6729096], [10.7824523, 106.672974]]",10.78246965,106.67294179999999,5.776735503007723,1315.2601212500808,1321.0368567530886,2026-08-20T08:21:55.260121250+07:00,2026-08-20T08:21:58.148489002+07:00,2026-08-20T08:22:01.036856753+07:00
walking-3,60,500897933:9:r,11771724356,366470932,primary,reverse,walking,"[[10.7824523, 106.672974], [10.7822806, 106.6732878]]",10.78236645,106.67313089999999,28.249546361288505,1321.0368567530886,1349.2864031143772,2026-08-20T08:22:01.036856753+07:00,2026-08-20T08:22:15.161629934+07:00,2026-08-20T08:22:29.286403114+07:00
walking-3,61,500897933:8:r,366470932,5063701380,primary,reverse,walking,"[[10.7822806, 106.6732878], [10.7821696, 106.6734948]]",10.7822251,106.67339129999999,18.54750207466979,1349.2864031143772,1367.833905189047,2026-08-20T08:22:29.286403114+07:00,2026-08-20T08:22:38.560154152+07:00,2026-08-20T08:22:47.833905189+07:00
walking-3,62,500897933:7:r,5063701380,411926299,primary,reverse,walking,"[[10.7821696, 106.6734948], [10.7819667, 106.6738904]]",10.78206815,106.67369260000001,35.09816307799212,1367.833905189047,1402.932068267039,2026-08-20T08:22:47.833905189+07:00,2026-08-20T08:23:05.382986728+07:00,2026-08-20T08:23:22.932068267+07:00
walking-3,63,500897933:6:r,411926299,366434259,primary,reverse,walking,"[[10.7819667, 106.6738904], [10.7817734, 106.6742377]]",10.78187005,106.67406405,31.39361698611284,1402.932068267039,1434.325685253152,2026-08-20T08:23:22.932068267+07:00,2026-08-20T08:23:38.628876760+07:00,2026-08-20T08:23:54.325685253+07:00
walking-3,64,500897933:5:r,366434259,9488493337,primary,reverse,walking,"[[10.7817734, 106.6742377], [10.7817019, 106.6743707]]",10.78173765,106.6743042,11.923964944699646,1434.325685253152,1446.2496501978517,2026-08-20T08:23:54.325685253+07:00,2026-08-20T08:24:00.287667726+07:00,2026-08-20T08:24:06.249650198+07:00
walking-3,65,500897933:4:r,9488493337,5063701284,primary,reverse,walking,"[[10.7817019, 106.6743707], [10.7815756, 106.6746059]]",10.781638749999999,106.67448830000001,21.08113659032649,1446.2496501978517,1467.330786788178,2026-08-20T08:24:06.249650198+07:00,2026-08-20T08:24:16.790218493+07:00,2026-08-20T08:24:27.330786788+07:00
walking-3,66,500897933:3:r,5063701284,411918265,primary,reverse,walking,"[[10.7815756, 106.6746059], [10.7814583, 106.6748564]]",10.78151695,106.67473115,21.82491459470385,1467.330786788178,1489.155701382882,2026-08-20T08:24:27.330786788+07:00,2026-08-20T08:24:38.243244086+07:00,2026-08-20T08:24:49.155701383+07:00
walking-3,67,500897933:2:r,411918265,8366363067,primary,reverse,walking,"[[10.7814583, 106.6748564], [10.7812809, 106.6751601]]",10.781369600000001,106.67500824999999,27.788821632502835,1489.155701382882,1516.9445230153847,2026-08-20T08:24:49.155701383+07:00,2026-08-20T08:25:03.050112199+07:00,2026-08-20T08:25:16.944523015+07:00
walking-3,68,500897933:1:r,8366363067,366368374,primary,reverse,walking,"[[10.7812809, 106.6751601], [10.7812241, 106.675257]]",10.7812525,106.67520855000001,8.87454713276529,1516.9445230153847,1525.8190701481499,2026-08-20T08:25:16.944523015+07:00,2026-08-20T08:25:21.381796582+07:00,2026-08-20T08:25:25.819070148+07:00
walking-3,69,500897933:0:r,366368374,4918435013,primary,reverse,walking,"[[10.7812241, 106.675257], [10.7810495, 106.6755908]]",10.781136799999999,106.6754239,29.742094242832376,1525.8190701481499,1555.5611643909822,2026-08-20T08:25:25.819070148+07:00,2026-08-20T08:25:40.690117270+07:00,2026-08-20T08:25:55.561164391+07:00
walking-3,70,1255192198:0:r,4918435013,5778141550,primary,reverse,walking,"[[10.7810495, 106.6755908], [10.7809641, 106.6757488]]",10.7810068,106.6756698,14.183060662456333,1555.5611643909822,1569.7442250534384,2026-08-20T08:25:55.561164391+07:00,2026-08-20T08:26:02.652694722+07:00,2026-08-20T08:26:09.744225053+07:00
walking-3,71,496279185:1:r,5778141550,5063700700,primary,reverse,walking,"[[10.7809641, 106.6757488], [10.7808806, 106.6759049]]",10.78092235,106.67582684999999,13.978947673972476,1569.7442250534384,1583.7231727274109,2026-08-20T08:26:09.744225053+07:00,2026-08-20T08:26:16.733698890+07:00,2026-08-20T08:26:23.723172727+07:00
walking-3,72,496279185:0:r,5063700700,4879876935,primary,reverse,walking,"[[10.7808806, 106.6759049], [10.7808527, 106.6759568]]",10.78086665,106.67593085,4.653002962790118,1583.7231727274109,1588.376175690201,2026-08-20T08:26:23.723172727+07:00,2026-08-20T08:26:26.049674209+07:00,2026-08-20T08:26:28.376175690+07:00
